"train_step","score","average_ep","average_step"
"100000","104.34782608695652","0"
"200000","460.0","0"
"300000","600.0","0"
"400000","860.0","0"
"500000","685.7142857142857","0"
"600000","80.0","0"
"700000","1200.0","0"
"800000","850.0","0"
"900000","1030.7692307692307","0"
"1000000","1645.4545454545455","0"
"1100000","1588.4615384615386","0"
"1200000","1687.5","0"
"1300000","2066.6666666666665","0"
"1400000","2075.0","0"
"1500000","1587.5","0"
"1600000","1742.857142857143","0"
"1700000","1933.3333333333333","0"
"1800000","1807.8947368421052","0"
"1900000","1820.8333333333333","0"
"2000000","1748.2758620689656","0"
"2100000","1942.857142857143","0"
"2200000","1918.1818181818182","0"
"2300000","2027.3684210526317","0"
"2400000","1976.7441860465117","0"
"2500000","1926.4705882352941","0"
"2600000","2075.757575757576","0"
"2700000","2182.1428571428573","0"
"2800000","2263.157894736842","0"
"2900000","2568.8888888888887","0"
"3000000","2654.7619047619046","0"
"3100000","3082.1917808219177","0"
"3200000","3301.190476190476","0"
"3300000","3732.8571428571427","0"
"3400000","3783.529411764706","0"
"3500000","3994.4444444444443","0"
"3600000","4007.317073170732","0"
"3700000","4486.486486486487","0"
"3800000","4151.25","0"
"3900000","4112.5","0"
"4000000","3923.684210526316","0"
"4100000","3827.710843373494","0"
"4200000","4144.827586206897","0"
"4300000","4074.6666666666665","0"
"4400000","3955.0561797752807","0"
"4500000","4178.125","0"
"4600000","4134.375","0"
"4700000","4138.888888888889","0"
"4800000","4182.608695652174","0"
"4900000","3956.923076923077","0"
"5000000","4046.5753424657532","0"
"5100000","4176.543209876543","0"
"5200000","3894.5054945054944","0"
"5300000","4208.163265306122","0"
"5400000","3694.1176470588234","0"
"5500000","4175.384615384615","0"
"5600000","4121.739130434783","0"
"5700000","4250.0","0"
"5800000","4274.576271186441","0"
"5900000","3754.1666666666665","0"
"6000000","4248.648648648648","0"
"6100000","4126.984126984127","0"
"6200000","4133.802816901409","0"
"6300000","3961.194029850746","0"
"6400000","4080.0","0"
"6500000","4034.375","0"
"6600000","4143.820224719101","0"
"6700000","4144.615384615385","0"
"6800000","4191.891891891892","0"
"6900000","4211.267605633803","0"
"7000000","4343.2835820895525","0"
"7100000","3952.112676056338","0"
"7200000","4189.189189189189","0"
"7300000","4107.865168539326","0"
"7400000","4153.086419753086","0"
"7500000","3987.878787878788","0"
"7600000","4357.575757575758","0"
"7700000","4278.9473684210525","0"
"7800000","4007.1428571428573","0"
"7900000","4034.9397590361446","0"
"8000000","3815.068493150685","0"
"8100000","4130.7692307692305","0"
"8200000","4291.566265060241","0"
"8300000","4126.086956521739","0"
"8400000","4197.727272727273","0"
"8500000","4400.0","0"
"8600000","4311.111111111111","0"
"8700000","4197.8494623655915","0"
"8800000","4085.714285714286","0"
"8900000","3986.4406779661017","0"
"9000000","4026.829268292683","0"
"9100000","3986.4406779661017","0"
"9200000","4312.820512820513","0"
"9300000","4098.684210526316","0"
"9400000","3946.2365591397847","0"
"9500000","4060.2150537634407","0"
"9600000","4273.846153846154","0"
"9700000","4259.677419354839","0"
"9800000","4108.235294117647","0"
"9900000","4315.4639175257735","0"
"10000000","4167.213114754099","0"
"10100000","4197.701149425287","0"
