"train_step","score","average_ep","average_step"
"100000","0.0","0"
"200000","255.55555555555554","0"
"300000","1066.6666666666667","0"
"400000","822.2222222222222","0"
"500000","1366.6666666666667","0"
"600000","1261.904761904762","0"
"700000","2211.1111111111113","0"
"800000","700.0","0"
"900000","433.3333333333333","0"
"1000000","1137.5","0"
"1100000","966.6666666666666","0"
"1200000","1160.0","0"
"1300000","691.6666666666666","0"
"1400000","480.0","0"
"1500000","1195.8333333333333","0"
"1600000","900.0","0"
"1700000","744.4444444444445","0"
"1800000","584.6153846153846","0"
"1900000","637.5","0"
"2000000","454.54545454545456","0"
"2100000","1090.909090909091","0"
"2200000","726.3157894736842","0"
"2300000","1800.0","0"
"2400000","1475.0","0"
"2500000","1342.857142857143","0"
"2600000","950.0","0"
"2700000","1344.4444444444443","0"
"2800000","1053.8461538461538","0"
"2900000","500.0","0"
"3000000","693.75","0"
"3100000","790.0","0"
"3200000","722.2222222222222","0"
"3300000","1736.3636363636363","0"
"3400000","1350.0","0"
"3500000","1264.2857142857142","0"
"3600000","966.6666666666666","0"
"3700000","1668.75","0"
"3800000","1277.7777777777778","0"
"3900000","1661.111111111111","0"
"4000000","2308.3333333333335","0"
"4100000","1785.7142857142858","0"
"4200000","1816.6666666666667","0"
"4300000","1634.6153846153845","0"
"4400000","1800.0","0"
"4500000","2142.8571428571427","0"
"4600000","1625.0","0"
"4700000","1687.5","0"
"4800000","2380.9523809523807","0"
"4900000","2000.0","0"
"5000000","1500.0","0"
"5100000","1874.1935483870968","0"
"5200000","1918.1818181818182","0"
"5300000","1320.0","0"
"5400000","1990.3225806451612","0"
"5500000","1569.2307692307693","0"
"5600000","2236.842105263158","0"
"5700000","1919.6078431372548","0"
"5800000","2040.8163265306123","0"
"5900000","1500.0","0"
"6000000","1458.3333333333333","0"
"6100000","1642.857142857143","0"
"6200000","1687.5","0"
"6300000","2021.4285714285713","0"
"6400000","1620.0","0"
"6500000","1886.9565217391305","0"
"6600000","1000.0","0"
"6700000","1868.421052631579","0"
"6800000","2068.181818181818","0"
"6900000","1928.5714285714287","0"
"7000000","1821.4285714285713","0"
"7100000","2087.5","0"
"7200000","1911.764705882353","0"
"7300000","2214.285714285714","0"
"7400000","1584.6153846153845","0"
"7500000","1875.0","0"
"7600000","1863.157894736842","0"
"7700000","1895.0","0"
"7800000","1000.0","0"
"7900000","1568.9655172413793","0"
"8000000","2037.037037037037","0"
"8100000","1857.142857142857","0"
"8200000","2051.2820512820513","0"
"8300000","1637.9310344827586","0"
"8400000","1809.5238095238096","0"
"8500000","1779.1666666666667","0"
"8600000","2028.301886792453","0"
"8700000","2010.8695652173913","0"
"8800000","2016.6666666666667","0"
"8900000","1695.3488372093022","0"
"9000000","2058.823529411765","0"
"9100000","2152.777777777778","0"
"9200000","1557.6923076923076","0"
"9300000","1923.076923076923","0"
"9400000","1916.6666666666667","0"
"9500000","1888.888888888889","0"
"9600000","1863.6363636363637","0"
"9700000","1827.5862068965516","0"
"9800000","1862.7450980392157","0"
"9900000","2148.0","0"
"10000000","1803.5714285714287","0"
"10100000","1903.030303030303","0"
"10200000","1875.0","0"
"10300000","2000.0","0"
"10400000","2258.064516129032","0"
"10500000","2051.2820512820513","0"
"10600000","2145.1612903225805","0"
"10700000","2055.0","0"
"10800000","1969.2307692307693","0"
"10900000","1765.9574468085107","0"
"11000000","1864.406779661017","0"
"11100000","1953.3333333333333","0"
"11200000","900.0","0"
"11300000","2066.6666666666665","0"
"11400000","1941.1764705882354","0"
"11500000","2075.0","0"
"11600000","1907.8947368421052","0"
"11700000","1800.0","0"
"11800000","2104.1666666666665","0"
"11900000","1968.75","0"
"12000000","1792.4528301886792","0"
"12100000","1741.3793103448277","0"
"12200000","1955.5555555555557","0"
"12300000","1887.7551020408164","0"
"12400000","2125.0","0"
"12500000","1841.4634146341464","0"
"12600000","2183.5443037974683","0"
"12700000","2150.0","0"
"12800000","2200.0","0"
"12900000","2088.6075949367087","0"
"13000000","1796.875","0"
"13100000","2042.6829268292684","0"
"13200000","1768.2926829268292","0"
"13300000","1972.2222222222222","0"
"13400000","2022.3880597014925","0"
"13500000","2030.0","0"
"13600000","500.0","0"
"13700000","880.0","0"
"13800000","333.3333333333333","0"
"13900000","1906.25","0"
"14000000","2156.521739130435","0"
"14100000","2160.714285714286","0"
"14200000","2100.0","0"
"14300000","2209.090909090909","0"
"14400000","2358.6206896551726","0"
"14500000","1708.8235294117646","0"
"14600000","1897.9591836734694","0"
"14700000","2000.0","0"
"14800000","1960.7843137254902","0"
"14900000","250.0","0"
"15000000","1312.5","0"
"15100000","1884.6153846153845","0"
"15200000","1786.6666666666667","0"
"15300000","1684.7826086956522","0"
"15400000","2214.285714285714","0"
"15500000","2050.0","0"
"15600000","1959.4594594594594","0"
"15700000","2405.6603773584907","0"
"15800000","1833.3333333333333","0"
"15900000","1400.0","0"
"16000000","1783.3333333333333","0"
"16100000","2046.5116279069769","0"
"16200000","1666.6666666666667","0"
"16300000","2050.0","0"
"16400000","1996.551724137931","0"
"16500000","2154.285714285714","0"
"16600000","1907.5471698113208","0"
"16700000","1758.6206896551723","0"
"16800000","2200.0","0"
"16900000","1873.9130434782608","0"
