"episode","score","train_step"
"0","1400.0","752764"
"1","1400.0","754328"
"2","0.0","756346"
"3","1400.0","759187"
"4","1400.0","761491"
"5","5800.0","772509"
"6","1500.0","785361"
"7","100.0","787186"
"8","0.0","787484"
"9","1400.0","788273"
"10","400.0","788893"
"11","2400.0","795913"
"12","0.0","797381"
"13","0.0","798337"
"14","100.0","799154"
"15","1400.0","800573"
"16","1400.0","802157"
"17","3400.0","823982"
"18","400.0","825677"
"19","2800.0","840992"
"20","400.0","864731"
"21","400.0","865318"
"22","1400.0","868086"
"23","400.0","868445"
"24","0.0","868989"
"25","0.0","869750"
"26","1400.0","870586"
"27","400.0","871126"
"28","400.0","871886"
"29","1400.0","873309"
"30","2500.0","882590"
"31","2400.0","895399"
"32","400.0","895884"
"33","1400.0","897459"
"34","2400.0","905674"
"35","1400.0","907542"
"36","2400.0","909558"
"37","2800.0","912576"
"38","2400.0","919070"
"39","1500.0","925398"
"40","1400.0","926237"
"41","1500.0","933873"
"42","1400.0","935376"
"43","2400.0","936465"
"44","400.0","937145"
"45","1400.0","938304"
"46","1400.0","942504"
"47","2400.0","943628"
"48","1500.0","953731"
"49","1400.0","954922"
"50","2400.0","955826"
"51","1500.0","958014"
"52","1500.0","968932"
"53","2400.0","971466"
"54","1400.0","972299"
"55","1400.0","974467"
"56","2400.0","978154"
"57","1400.0","978907"
"58","1400.0","979485"
"59","2400.0","980446"
"60","1400.0","981703"
"61","3400.0","988328"
"62","2400.0","989963"
"63","2400.0","991792"
"64","2400.0","992849"
"65","1400.0","994584"
"66","1400.0","995685"
"67","2400.0","997026"
"68","2400.0","997900"
"69","2400.0","999117"
"70","2400.0","1000014"
"71","2400.0","1001283"
"72","2400.0","1005059"
"73","2400.0","1005676"
"74","2400.0","1006354"
"75","2400.0","1007158"
"76","3400.0","1009820"
"77","2400.0","1011257"
"78","2400.0","1013626"
"79","2400.0","1014255"
"80","2400.0","1015152"
"81","2400.0","1021158"
"82","1400.0","1021965"
"83","1400.0","1022516"
"84","2400.0","1023671"
"85","1400.0","1024352"
"86","2400.0","1026177"
"87","400.0","1026611"
"88","1400.0","1027476"
"89","2400.0","1028373"
"90","3400.0","1031994"
"91","3400.0","1035003"
"92","2400.0","1085004"
"93","1400.0","1086648"
"94","2400.0","1093597"
"95","3400.0","1095234"
"96","1400.0","1097088"
"97","2400.0","1098465"
"98","400.0","1099364"
"99","1400.0","1100130"
"100","2400.0","1101036"
"101","2400.0","1106770"
"102","3400.0","1108403"
"103","2400.0","1140190"
"104","2400.0","1141599"
"105","1400.0","1142943"
"106","1400.0","1144957"
"107","1400.0","1148053"
"108","2400.0","1198054"
"109","2400.0","1198952"
"110","1500.0","1202215"
"111","1400.0","1202842"
"112","1400.0","1203402"
"113","1400.0","1204160"
"114","1400.0","1206275"
"115","2400.0","1256276"
"116","2400.0","1257681"
"117","3400.0","1260434"
"118","1400.0","1262649"
"119","1400.0","1263249"
"120","1400.0","1264260"
"121","2800.0","1269380"
"122","2400.0","1270053"
"123","2400.0","1271174"
"124","2400.0","1271791"
"125","1400.0","1273823"
"126","3400.0","1275072"
"127","1400.0","1275559"
"128","2400.0","1276296"
"129","1400.0","1277230"
"130","2400.0","1277840"
"131","2400.0","1280337"
"132","2400.0","1289683"
"133","2400.0","1293588"
"134","1400.0","1294159"
"135","2400.0","1294992"
"136","2400.0","1295601"
"137","1400.0","1296458"
"138","2400.0","1298219"
"139","2400.0","1300812"
"140","2400.0","1301865"
"141","2400.0","1302730"
"142","2400.0","1303403"
"143","2400.0","1304012"
"144","3400.0","1304911"
"145","1400.0","1306043"
"146","2400.0","1307260"
"147","1400.0","1308999"
"148","1400.0","1309514"
"149","1400.0","1309877"
"150","2400.0","1310390"
"151","2400.0","1311000"
"152","2400.0","1311673"
"153","1400.0","1356498"
"154","2400.0","1357849"
"155","100.0","1358488"
"156","1400.0","1358981"
"157","1400.0","1359701"
"158","400.0","1360476"
"159","2400.0","1361533"
"160","1400.0","1362082"
"161","2400.0","1362791"
"162","2400.0","1363340"
"163","2400.0","1363917"
"164","1400.0","1364532"
"165","2400.0","1365469"
"166","2400.0","1366046"
"167","1400.0","1366661"
"168","2400.0","1367278"
"169","2400.0","1367919"
"170","2400.0","1368624"
"171","2400.0","1369329"
"172","1400.0","1370907"
"173","400.0","1371343"
"174","1400.0","1372659"
"175","2400.0","1376035"
"176","1400.0","1376668"
"177","1400.0","1377446"
"178","1400.0","1379017"
"179","1400.0","1379617"
"180","2400.0","1380871"
"181","2400.0","1381512"
"182","2400.0","1382185"
"183","2400.0","1382827"
"184","2400.0","1385908"
"185","2400.0","1388789"
"186","2400.0","1389494"
"187","1400.0","1390734"
"188","2400.0","1391439"
"189","2400.0","1392144"
"190","1400.0","1392627"
"191","1400.0","1393290"
"192","2400.0","1394254"
"193","2400.0","1394962"
"194","3400.0","1395796"
"195","2400.0","1396469"
"196","1400.0","1397183"
"197","2400.0","1397728"
"198","2400.0","1398273"
"199","2400.0","1398850"
"200","2400.0","1399625"
"201","2400.0","1400202"
"202","2400.0","1400819"
"203","2400.0","1401432"
"204","2400.0","1402137"
"205","2400.0","1402714"
"206","2400.0","1404064"
"207","2400.0","1407177"
"208","2400.0","1408142"
"209","1400.0","1408779"
"210","2400.0","1409484"
"211","2800.0","1412789"
"212","2400.0","1417785"
"213","2400.0","1418746"
"214","2400.0","1419803"
"215","2400.0","1420606"
"216","3400.0","1422499"
"217","2400.0","1429765"
"218","2400.0","1430380"
"219","2400.0","1431311"
"220","2400.0","1431955"
"221","2400.0","1433174"
"222","2400.0","1434128"
"223","1400.0","1434606"
"224","2400.0","1436327"
"225","2400.0","1436968"
"226","2400.0","1437868"
"227","2400.0","1438509"
"228","2400.0","1439153"
"229","2400.0","1441210"
"230","1400.0","1442001"
"231","2400.0","1443159"
"232","2400.0","1447736"
"233","1400.0","1448195"
"234","2400.0","1449577"
"235","1400.0","1450035"
"236","400.0","1450556"
"237","2400.0","1451167"
"238","2400.0","1452232"
"239","2400.0","1452881"
"240","1400.0","1454784"
"241","2400.0","1455619"
"242","2400.0","1457261"
"243","2400.0","1458062"
"244","2400.0","1458863"
"245","2400.0","1462224"
"246","1400.0","1462743"
"247","1400.0","1463975"
"248","3400.0","1465192"
"249","2400.0","1465959"
"250","2400.0","1473286"
"251","2400.0","1473999"
"252","1400.0","1474539"
"253","1400.0","1477809"
"254","1400.0","1478751"
"255","2400.0","1479336"
"256","2400.0","1529337"
"257","1400.0","1530411"
"258","2400.0","1580412"
"259","2400.0","1580961"
"260","2400.0","1581993"
"261","2400.0","1582574"
"262","2400.0","1583591"
"263","2400.0","1584335"
"264","1400.0","1585278"
"265","400.0","1585621"
"266","1400.0","1586533"
"267","2400.0","1587430"
"268","1400.0","1587916"
"269","2400.0","1588495"
"270","2400.0","1589396"
"271","1400.0","1589831"
"272","2400.0","1590350"
"273","2400.0","1590895"
"274","1400.0","1591363"
"275","2400.0","1591915"
"276","1400.0","1592908"
"277","1400.0","1593389"
"278","2400.0","1593975"
"279","1400.0","1594917"
"280","1400.0","1595669"
"281","2400.0","1596342"
"282","1400.0","1597706"
"283","1400.0","1598637"
"284","1400.0","1599469"
"285","1400.0","1600213"
"286","1400.0","1600858"
"287","2400.0","1601470"
"288","1400.0","1602250"
"289","2400.0","1602891"
"290","2400.0","1604014"
"291","2400.0","1604559"
"292","1400.0","1605014"
"293","2400.0","1605722"
"294","1400.0","1606749"
"295","2400.0","1607806"
"296","2400.0","1608511"
"297","2400.0","1609860"
"298","2400.0","1610765"
"299","2400.0","1611758"
"300","2400.0","1612760"
"301","1400.0","1613331"
"302","2400.0","1614423"
"303","2400.0","1615360"
"304","2400.0","1616059"
"305","2400.0","1616604"
"306","1400.0","1617425"
"307","1400.0","1617984"
"308","2400.0","1618689"
"309","2400.0","1619234"
"310","2400.0","1620006"
"311","3400.0","1620747"
"312","2400.0","1621576"
"313","1400.0","1622089"
"314","2400.0","1622643"
"315","2400.0","1623382"
"316","2400.0","1623902"
"317","1400.0","1624430"
"318","2400.0","1624975"
"319","1400.0","1625646"
"320","2400.0","1626255"
"321","1400.0","1626755"
"322","1400.0","1627686"
"323","2400.0","1628359"
"324","2400.0","1629163"
"325","1400.0","1629653"
"326","2400.0","1630262"
"327","2400.0","1631003"
"328","2400.0","1631781"
"329","2400.0","1632399"
"330","2400.0","1633072"
"331","2400.0","1633970"
"332","1400.0","1636504"
"333","2400.0","1637085"
"334","2400.0","1637950"
"335","2400.0","1638497"
"336","1400.0","1639338"
"337","2400.0","1639948"
"338","2400.0","1640630"
"339","2400.0","1641177"
"340","2400.0","1641950"
"341","2400.0","1642504"
"342","2400.0","1681678"
"343","2400.0","1682447"
"344","1400.0","1684134"
"345","2800.0","1685777"
"346","2400.0","1687349"
"347","2400.0","1688504"
"348","1400.0","1689044"
"349","2400.0","1690041"
"350","1400.0","1690594"
"351","2400.0","1691367"
"352","1400.0","1691857"
"353","2400.0","1692594"
"354","2400.0","1693139"
"355","2400.0","1693748"
"356","2400.0","1694296"
"357","2400.0","1695289"
"358","1400.0","1695878"
"359","1400.0","1696749"
"360","2400.0","1697486"
"361","3400.0","1698866"
"362","1400.0","1699620"
"363","2400.0","1700199"
"364","1400.0","1701135"
"365","1400.0","1701635"
"366","1400.0","1702816"
"367","2400.0","1703393"
"368","3400.0","1704484"
"369","3400.0","1705386"
"370","2400.0","1706123"
"371","3400.0","1711565"
"372","3400.0","1713553"
"373","2400.0","1763554"
"374","1400.0","1778441"
"375","1400.0","1778995"
"376","3400.0","1779988"
"377","2400.0","1780793"
"378","2400.0","1781467"
"379","2400.0","1782113"
"380","400.0","1782504"
"381","2400.0","1783244"
"382","2400.0","1783821"
"383","1400.0","1784542"
"384","2400.0","1787135"
"385","2400.0","1787872"
"386","2400.0","1788615"
"387","1400.0","1789168"
"388","2400.0","1789973"
"389","2400.0","1791324"
"390","2400.0","1791997"
"391","1400.0","1821548"
"392","2400.0","1822314"
"393","2400.0","1822962"
"394","2400.0","1824184"
"395","2400.0","1824735"
"396","2400.0","1825504"
"397","2400.0","1826151"
"398","2400.0","1826698"
"399","1400.0","1868862"
"400","3400.0","1869666"
"401","1400.0","1870707"
"402","2400.0","1871476"
"403","2400.0","1872213"
"404","3400.0","1873119"
"405","1400.0","1873735"
"406","2400.0","1875816"
"407","1400.0","1877137"
"408","1400.0","1880055"
"409","3400.0","1881048"
"410","1400.0","1882390"
"411","1500.0","1932391"
"412","2400.0","1933038"
"413","3400.0","1933844"
"414","2400.0","1934677"
"415","2400.0","1935228"
"416","3600.0","1985229"
"417","2400.0","1985809"
"418","2400.0","1986707"
"419","1400.0","1987244"
"420","2400.0","1988216"
"421","1400.0","2011582"
"422","2400.0","2012773"
"423","2400.0","2013544"
"424","2400.0","2014539"
"425","3400.0","2017680"
"426","2400.0","2018865"
"427","400.0","2019326"
"428","1400.0","2020367"
"429","2400.0","2022435"
"430","2400.0","2023405"
"431","3400.0","2040079"
"432","2400.0","2040836"
"433","2400.0","2041413"
"434","2400.0","2042183"
"435","3400.0","2043080"
"436","2400.0","2043753"
"437","2400.0","2044522"
"438","2400.0","2045131"
"439","3600.0","2050031"
"440","2400.0","2050578"
"441","1400.0","2051600"
"442","1400.0","2052506"
"443","1400.0","2053359"
"444","2400.0","2053907"
"445","2400.0","2055286"
"446","2400.0","2055991"
"447","2400.0","2056792"
"448","3600.0","2105241"
"449","3400.0","2106012"
"450","2400.0","2106689"
"451","2400.0","2107394"
"452","1400.0","2108645"
"453","2400.0","2109446"
"454","2400.0","2110055"
"455","2400.0","2110600"
"456","2400.0","2111466"
"457","3400.0","2112333"
"458","2400.0","2112914"
"459","2400.0","2113459"
"460","3400.0","2114484"
"461","3400.0","2115162"
"462","2400.0","2115835"
"463","2400.0","2116796"
"464","2400.0","2117341"
"465","2400.0","2118016"
"466","1400.0","2118657"
"467","2400.0","2119234"
"468","2400.0","2119998"
"469","2400.0","2120639"
"470","2400.0","2121184"
"471","2400.0","2121825"
"472","3400.0","2122690"
"473","3400.0","2123493"
"474","2400.0","2124039"
"475","2400.0","2124584"
"476","2400.0","2125353"
"477","2400.0","2126029"
"478","2400.0","2126574"
"479","3400.0","2127572"
"480","3400.0","2128438"
"481","1400.0","2129902"
"482","3400.0","2130639"
"483","3400.0","2133748"
"484","3400.0","2134424"
"485","2400.0","2134969"
"486","2400.0","2135514"
"487","2400.0","2136226"
"488","1400.0","2137425"
"489","3600.0","2140180"
"490","3600.0","2145137"
"491","2400.0","2145686"
"492","2400.0","2146231"
"493","1400.0","2146747"
"494","3600.0","2156252"
"495","1400.0","2156775"
"496","3600.0","2162026"
"497","2400.0","2162667"
"498","1400.0","2163466"
"499","3400.0","2164174"
"500","2400.0","2164719"
"501","2400.0","2165296"
"502","3600.0","2170674"
"503","2400.0","2171219"
"504","3400.0","2171956"
"505","1400.0","2172649"
"506","3400.0","2176561"
"507","2400.0","2178087"
"508","2400.0","2178792"
"509","3600.0","2189581"
"510","1400.0","2199470"
"511","3600.0","2208602"
"512","2400.0","2209214"
"513","3600.0","2213215"
"514","2400.0","2214022"
"515","2400.0","2214567"
"516","3400.0","2215208"
"517","3400.0","2215885"
"518","2400.0","2216658"
"519","2400.0","2217395"
"520","2400.0","2217993"
"521","2400.0","2218734"
"522","2400.0","2219983"
"523","3400.0","2220820"
"524","2400.0","2221366"
"525","2400.0","2221947"
"526","2400.0","2222524"
"527","3400.0","2223229"
"528","3600.0","2244544"
"529","2400.0","2245297"
"530","2400.0","2245862"
"531","2400.0","2246407"
"532","3400.0","2247467"
"533","1400.0","2249012"
"534","2400.0","2249591"
"535","1400.0","2250136"
"536","1400.0","2251619"
"537","2400.0","2252196"
"538","2400.0","2252776"
"539","1400.0","2253905"
"540","1500.0","2256183"
"541","3400.0","2256920"
"542","1400.0","2257755"
"543","1400.0","2258358"
"544","2400.0","2258935"
"545","2400.0","2259832"
"546","3400.0","2260793"
"547","2400.0","2261339"
"548","2400.0","2263772"
"549","3400.0","2264701"
"550","3400.0","2265538"
"551","3600.0","2281254"
"552","1400.0","2281860"
"553","1400.0","2282697"
"554","2400.0","2283947"
"555","400.0","2284347"
"556","2400.0","2285244"
"557","2400.0","2285858"
"558","3400.0","2286627"
"559","3600.0","2304774"
"560","2400.0","2305383"
"561","3600.0","2318091"
"562","2400.0","2318636"
"563","3400.0","2319469"
"564","1400.0","2320595"
"565","3600.0","2322196"
"566","2400.0","2322969"
"567","3600.0","2324218"
"568","3600.0","2326559"
"569","2400.0","2327264"
"570","3400.0","2328068"
"571","3600.0","2330535"
"572","3600.0","2331689"
"573","1400.0","2332186"
"574","2400.0","2332893"
"575","3600.0","2334046"
"576","400.0","2334661"
"577","1400.0","2335180"
"578","3600.0","2337201"
"579","3400.0","2338226"
"580","3400.0","2338997"
"581","3400.0","2339670"
"582","2400.0","2340296"
"583","3600.0","2343017"
"584","2400.0","2343691"
"585","2400.0","2344527"
"586","2400.0","2345136"
"587","3400.0","2346228"
"588","3600.0","2348950"
"589","2400.0","2349465"
"590","2400.0","2350010"
"591","3600.0","2351997"
"592","2400.0","2352578"
"593","2400.0","2353247"
"594","1400.0","2353952"
"595","2400.0","2354503"
"596","2400.0","2355756"
"597","2400.0","2356333"
"598","2400.0","2357027"
"599","1400.0","2357451"
"600","3400.0","2358188"
"601","3600.0","2361293"
"602","3600.0","2363182"
"603","2400.0","2363829"
"604","2400.0","2364566"
"605","2400.0","2365591"
"606","2400.0","2366168"
"607","2400.0","2367773"
"608","2400.0","2368480"
"609","3600.0","2369467"
"610","1400.0","2370084"
"611","1400.0","2370603"
"612","2400.0","2371186"
"613","2400.0","2371763"
"614","3400.0","2372468"
"615","1400.0","2372953"
"616","2400.0","2373563"
"617","3600.0","2374558"
"618","2400.0","2375280"
"619","3600.0","2376369"
"620","3600.0","2377976"
"621","3600.0","2380015"
"622","1400.0","2380688"
"623","3600.0","2382676"
"624","1400.0","2407685"
"625","2400.0","2408906"
"626","3600.0","2413451"
"627","3600.0","2414319"
"628","1400.0","2415184"
"629","3600.0","2416593"
"630","3400.0","2417429"
"631","3400.0","2418172"
"632","1400.0","2418678"
"633","3600.0","2420154"
"634","3600.0","2421279"
"635","3600.0","2422664"
"636","3400.0","2424076"
"637","2400.0","2424688"
"638","3600.0","2426482"
"639","3600.0","2427705"
"640","3600.0","2428926"
"641","1400.0","2430725"
"642","2400.0","2431399"
"643","3600.0","2433067"
"644","2400.0","2433644"
"645","3600.0","2435022"
"646","3600.0","2439599"
"647","3400.0","2440304"
"648","3600.0","2441809"
"649","3400.0","2443543"
"650","3600.0","2445545"
"651","3600.0","2446698"
"652","3600.0","2447756"
"653","3600.0","2449489"
"654","2400.0","2450210"
"655","3600.0","2451947"
"656","2600.0","2453036"
"657","3600.0","2454065"
"658","3600.0","2455610"
"659","3400.0","2456351"
"660","3600.0","2457409"
"661","2400.0","2457958"
"662","3600.0","2460008"
"663","2400.0","2460649"
"664","3600.0","2461741"
"665","3400.0","2462478"
