"episode","score","train_step"
"0","500.0","753096"
"1","6600.0","803097"
"2","100.0","803991"
"3","500.0","808670"
"4","400.0","809555"
"5","500.0","810394"
"6","100.0","811130"
"7","600.0","812417"
"8","600.0","824802"
"9","100.0","827017"
"10","400.0","828551"
"11","500.0","829550"
"12","500.0","837339"
"13","400.0","863581"
"14","600.0","913582"
"15","400.0","914366"
"16","400.0","914959"
"17","0.0","918645"
"18","600.0","968646"
"19","400.0","969615"
"20","500.0","972259"
"21","600.0","973613"
"22","500.0","983392"
"23","600.0","997772"
"24","600.0","1047773"
"25","500.0","1092522"
"26","500.0","1124369"
"27","500.0","1125151"
"28","500.0","1129660"
"29","2500.0","1169123"
"30","500.0","1170034"
"31","4000.0","1192756"
"32","2500.0","1215369"
"33","500.0","1216316"
"34","2500.0","1219089"
"35","1400.0","1219851"
"36","400.0","1220809"
"37","2500.0","1229552"
"38","2500.0","1242050"
"39","2500.0","1251368"
"40","2500.0","1301369"
"41","2500.0","1351370"
"42","400.0","1352995"
"43","600.0","1374986"
"44","2500.0","1424987"
"45","2500.0","1474988"
"46","500.0","1524989"
"47","2500.0","1574990"
"48","400.0","1575656"
"49","400.0","1576854"
"50","1400.0","1578989"
"51","2500.0","1579757"
"52","6600.0","1629758"
"53","2600.0","1631211"
"54","2500.0","1634072"
"55","500.0","1635965"
"56","400.0","1636739"
"57","2600.0","1686740"
"58","500.0","1687281"
"59","500.0","1687974"
"60","2500.0","1688758"
"61","2500.0","1738759"
"62","3700.0","1758188"
"63","2500.0","1808189"
"64","1500.0","1813626"
"65","2600.0","1863627"
"66","2500.0","1891338"
"67","2500.0","1920823"
"68","2500.0","1945718"
"69","2600.0","1995719"
"70","2500.0","2045720"
"71","2500.0","2055631"
"72","2500.0","2073869"
"73","2500.0","2091101"
"74","2600.0","2123776"
"75","1500.0","2125606"
"76","1400.0","2126450"
"77","400.0","2133853"
"78","2500.0","2145519"
"79","2500.0","2147869"
"80","2600.0","2150705"
"81","2500.0","2154615"
"82","2500.0","2155962"
"83","2500.0","2160901"
"84","2600.0","2167550"
"85","2500.0","2171355"
"86","2500.0","2175255"
"87","2500.0","2176742"
"88","2500.0","2177921"
"89","2500.0","2182363"
"90","2500.0","2186382"
"91","600.0","2187834"
"92","2500.0","2196511"
"93","2500.0","2200329"
"94","2500.0","2208671"
"95","2500.0","2211094"
"96","2500.0","2213537"
"97","1400.0","2215887"
"98","8100.0","2221495"
"99","400.0","2222126"
"100","2500.0","2223898"
"101","2500.0","2230353"
"102","2500.0","2232680"
"103","2500.0","2241374"
"104","2500.0","2245028"
"105","2600.0","2249081"
"106","5800.0","2253407"
"107","2500.0","2254886"
"108","2500.0","2262399"
"109","2400.0","2276052"
"110","2500.0","2289178"
"111","2500.0","2290930"
"112","2500.0","2303268"
"113","2500.0","2310575"
"114","2500.0","2324406"
"115","2500.0","2326646"
"116","400.0","2327245"
"117","2500.0","2328762"
"118","2500.0","2329523"
