"episode","score","train_step"
"0","400.0","500732"
"1","1400.0","501505"
"2","0.0","501964"
"3","600.0","506653"
"4","600.0","509494"
"5","400.0","514674"
"6","400.0","524438"
"7","3600.0","526637"
"8","500.0","534772"
"9","500.0","536062"
"10","3600.0","549971"
"11","600.0","550429"
"12","600.0","551998"
"13","3600.0","553697"
"14","600.0","554574"
"15","500.0","555193"
"16","400.0","555828"
"17","600.0","558301"
"18","3600.0","584592"
"19","400.0","586721"
"20","3600.0","592012"
"21","3600.0","606128"
"22","400.0","610551"
"23","3600.0","613555"
"24","3600.0","618463"
"25","3600.0","622813"
"26","500.0","624760"
"27","3600.0","626210"
"28","600.0","657630"
"29","400.0","659196"
"30","500.0","709197"
"31","2500.0","759198"
"32","600.0","762949"
"33","500.0","772746"
"34","400.0","773065"
"35","400.0","776423"
"36","0.0","777082"
"37","500.0","827083"
"38","0.0","827507"
"39","500.0","831127"
"40","600.0","844344"
"41","500.0","894345"
"42","500.0","898151"
"43","3600.0","901901"
"44","3600.0","903928"
"45","500.0","953929"
"46","400.0","954367"
"47","0.0","957077"
"48","500.0","964447"
"49","0.0","965776"
"50","500.0","979177"
"51","600.0","1029178"
"52","500.0","1042514"
"53","500.0","1049587"
"54","2600.0","1074994"
"55","2600.0","1093903"
"56","500.0","1094636"
"57","500.0","1095209"
"58","400.0","1095663"
"59","500.0","1096421"
"60","2500.0","1100446"
"61","400.0","1100872"
"62","0.0","1101500"
"63","400.0","1101907"
"64","2500.0","1151908"
"65","500.0","1201909"
"66","0.0","1202467"
"67","500.0","1203627"
"68","500.0","1210192"
"69","500.0","1211077"
"70","400.0","1213185"
"71","500.0","1263186"
"72","400.0","1269183"
"73","500.0","1280875"
"74","500.0","1286506"
"75","400.0","1287081"
"76","3600.0","1291188"
"77","500.0","1341189"
"78","500.0","1388129"
"79","400.0","1389379"
"80","500.0","1396198"
"81","500.0","1396918"
"82","2500.0","1411480"
"83","600.0","1422236"
"84","3600.0","1424605"
"85","500.0","1425408"
"86","500.0","1426002"
"87","400.0","1428825"
"88","500.0","1430333"
"89","500.0","1431160"
"90","500.0","1431610"
"91","500.0","1432199"
"92","3600.0","1433523"
"93","500.0","1433909"
"94","400.0","1441855"
"95","500.0","1442451"
"96","3600.0","1446586"
"97","500.0","1447464"
"98","500.0","1449807"
"99","3600.0","1451947"
"100","0.0","1452381"
"101","500.0","1453302"
"102","500.0","1453995"
"103","3600.0","1460909"
"104","400.0","1467360"
"105","400.0","1467741"
"106","500.0","1517742"
"107","0.0","1519628"
"108","500.0","1521540"
"109","2600.0","1571541"
"110","500.0","1572052"
"111","400.0","1572568"
"112","500.0","1573260"
"113","400.0","1573859"
"114","500.0","1574418"
"115","3600.0","1580393"
"116","400.0","1597148"
"117","500.0","1606637"
"118","0.0","1607417"
"119","500.0","1608354"
"120","0.0","1608549"
"121","500.0","1609001"
"122","500.0","1609377"
"123","600.0","1627820"
"124","500.0","1668095"
"125","3600.0","1670506"
"126","600.0","1708581"
"127","100.0","1758582"
"128","400.0","1760814"
"129","500.0","1764240"
"130","0.0","1768741"
"131","0.0","1770483"
"132","500.0","1772504"
"133","500.0","1772951"
"134","500.0","1773632"
"135","400.0","1773959"
"136","3600.0","1779578"
"137","500.0","1782401"
"138","0.0","1782586"
"139","500.0","1832587"
"140","500.0","1842360"
"141","500.0","1842721"
"142","500.0","1843443"
"143","0.0","1845831"
"144","0.0","1846130"
"145","2600.0","1890749"
"146","500.0","1892865"
"147","500.0","1920519"
"148","500.0","1965184"
"149","500.0","1969357"
"150","500.0","1969781"
"151","500.0","1984059"
"152","500.0","1984528"
"153","500.0","1989368"
"154","500.0","1991863"
"155","0.0","1992863"
"156","500.0","1995747"
"157","500.0","1998372"
"158","2500.0","2003728"
"159","2500.0","2033332"
"160","500.0","2034427"
"161","500.0","2034871"
"162","500.0","2035656"
"163","400.0","2036126"
"164","500.0","2036864"
"165","0.0","2037155"
"166","500.0","2037870"
"167","500.0","2038325"
"168","3600.0","2062357"
"169","2500.0","2112358"
"170","500.0","2132872"
"171","2500.0","2150942"
"172","0.0","2151314"
"173","500.0","2151893"
"174","500.0","2152235"
"175","1400.0","2153777"
"176","500.0","2154137"
"177","0.0","2154634"
"178","3600.0","2160773"
"179","500.0","2161835"
"180","0.0","2162216"
"181","0.0","2162747"
"182","0.0","2162977"
"183","0.0","2163914"
"184","0.0","2164333"
"185","500.0","2165717"
"186","400.0","2171261"
"187","400.0","2172314"
"188","2500.0","2222315"
"189","2500.0","2272316"
"190","400.0","2273087"
"191","500.0","2310011"
"192","600.0","2329639"
"193","2500.0","2337924"
"194","500.0","2338464"
"195","500.0","2339112"
"196","2500.0","2349833"
"197","500.0","2365172"
"198","2500.0","2379481"
"199","2500.0","2381893"
"200","2500.0","2388258"
"201","2500.0","2393164"
"202","100.0","2393989"
"203","2500.0","2421586"
"204","2500.0","2422795"
"205","400.0","2472796"
"206","400.0","2473588"
"207","2500.0","2476320"
"208","600.0","2477967"
"209","500.0","2478768"
"210","600.0","2528769"
"211","2500.0","2540435"
"212","3600.0","2543317"
"213","500.0","2558112"
"214","500.0","2558779"
"215","500.0","2559658"
"216","0.0","2561347"
"217","400.0","2562515"
"218","400.0","2563633"
"219","500.0","2569698"
"220","2500.0","2619699"
"221","2500.0","2657118"
"222","400.0","2657595"
"223","0.0","2658803"
"224","0.0","2659172"
"225","0.0","2659855"
"226","3600.0","2663527"
"227","2500.0","2692819"
"228","600.0","2696706"
"229","2500.0","2701023"
"230","500.0","2703196"
"231","500.0","2704637"
"232","2500.0","2710387"
"233","400.0","2711005"
"234","2500.0","2737334"
"235","2500.0","2761791"
"236","400.0","2765737"
"237","400.0","2766363"
"238","0.0","2766638"
"239","500.0","2773245"
"240","600.0","2775730"
"241","400.0","2781934"
"242","500.0","2808946"
"243","100.0","2809345"
"244","2500.0","2840124"
"245","0.0","2840526"
"246","0.0","2841699"
"247","500.0","2842981"
"248","0.0","2843971"
"249","500.0","2846436"
"250","2500.0","2848565"
"251","600.0","2849806"
"252","600.0","2851623"
"253","400.0","2856658"
"254","0.0","2857058"
"255","500.0","2857547"
"256","400.0","2858513"
"257","500.0","2859195"
"258","500.0","2859591"
"259","400.0","2878133"
"260","0.0","2882218"
"261","400.0","2882897"
"262","400.0","2883276"
"263","500.0","2885138"
"264","400.0","2885630"
"265","400.0","2886684"
"266","400.0","2891370"
"267","0.0","2891754"
"268","2600.0","2935583"
"269","0.0","2935955"
"270","2600.0","2950338"
"271","0.0","2950604"
"272","400.0","2951379"
"273","2500.0","2975591"
"274","0.0","2976628"
"275","500.0","2977242"
"276","500.0","2979822"
"277","500.0","2980223"
"278","0.0","2980665"
"279","0.0","2981244"
"280","500.0","2982520"
"281","0.0","2987739"
"282","500.0","2988445"
"283","500.0","2990306"
"284","2500.0","3000410"
"285","500.0","3000921"
"286","0.0","3004672"
"287","500.0","3006697"
"288","400.0","3007148"
"289","500.0","3007531"
"290","2500.0","3009249"
"291","0.0","3009557"
"292","500.0","3010522"
"293","0.0","3010676"
"294","0.0","3010840"
"295","0.0","3011244"
"296","2500.0","3018088"
"297","0.0","3018272"
"298","400.0","3018616"
"299","0.0","3019538"
"300","2500.0","3026373"
"301","2500.0","3047959"
"302","500.0","3097960"
"303","0.0","3098157"
"304","0.0","3116774"
"305","0.0","3117073"
"306","500.0","3167074"
"307","2500.0","3168948"
"308","0.0","3170425"
"309","0.0","3172218"
"310","500.0","3173235"
"311","500.0","3174256"
"312","2500.0","3185775"
"313","2500.0","3202283"
"314","2500.0","3205467"
"315","500.0","3206801"
"316","2500.0","3214164"
"317","2500.0","3216333"
"318","2500.0","3217921"
"319","500.0","3233277"
"320","2500.0","3237391"
"321","500.0","3287392"
"322","2500.0","3291115"
"323","100.0","3293553"
"324","2500.0","3303655"
"325","400.0","3304271"
"326","0.0","3307581"
"327","2500.0","3334279"
"328","2500.0","3377570"
"329","0.0","3383168"
"330","400.0","3385317"
"331","2500.0","3388813"
"332","2500.0","3413747"
"333","2500.0","3415082"
"334","2500.0","3422495"
"335","0.0","3422911"
"336","0.0","3423686"
"337","2500.0","3426844"
"338","2500.0","3441509"
"339","2500.0","3442471"
"340","500.0","3492472"
"341","0.0","3492864"
"342","1400.0","3496127"
"343","400.0","3496797"
"344","400.0","3499024"
"345","0.0","3499302"
"346","2500.0","3513243"
"347","2500.0","3515511"
"348","2500.0","3523250"
"349","2500.0","3530689"
"350","2500.0","3540168"
"351","2500.0","3542988"
"352","400.0","3549518"
"353","0.0","3549900"
"354","0.0","3556276"
"355","400.0","3557322"
"356","400.0","3557891"
"357","400.0","3558348"
"358","400.0","3558878"
"359","400.0","3560043"
"360","500.0","3567543"
"361","400.0","3567791"
"362","400.0","3568219"
"363","400.0","3570533"
"364","400.0","3570928"
"365","400.0","3571320"
"366","400.0","3574051"
"367","500.0","3624052"
"368","2500.0","3628475"
"369","2500.0","3629703"
"370","0.0","3635789"
"371","2500.0","3640206"
"372","2500.0","3645827"
"373","0.0","3646262"
"374","2500.0","3647732"
"375","2500.0","3650100"
"376","400.0","3650432"
"377","2500.0","3678776"
"378","2500.0","3681827"
"379","2500.0","3682591"
"380","400.0","3684927"
"381","2500.0","3690424"
"382","400.0","3691018"
"383","2500.0","3707383"
"384","2500.0","3709594"
"385","0.0","3709983"
"386","500.0","3759984"
"387","2500.0","3780325"
"388","600.0","3781653"
"389","2500.0","3784754"
"390","0.0","3796373"
"391","400.0","3798947"
"392","400.0","3800159"
"393","2500.0","3810910"
"394","500.0","3811781"
"395","2500.0","3830298"
"396","2500.0","3839654"
"397","2500.0","3844569"
"398","2500.0","3846545"
"399","2500.0","3861997"
"400","2500.0","3866122"
"401","2500.0","3869110"
"402","600.0","3870349"
"403","2500.0","3874641"
"404","100.0","3875092"
"405","2500.0","3878753"
"406","400.0","3880438"
"407","2500.0","3884469"
"408","0.0","3885699"
"409","400.0","3897072"
"410","2500.0","3901262"
"411","2500.0","3903759"
"412","2500.0","3904860"
"413","2500.0","3907249"
"414","2500.0","3907936"
"415","2500.0","3908307"
"416","2500.0","3910710"
"417","2500.0","3911634"
"418","0.0","3911956"
"419","2500.0","3912965"
"420","2500.0","3921050"
"421","2500.0","3925954"
"422","2500.0","3931484"
"423","2500.0","3932907"
"424","2500.0","3936136"
"425","2500.0","3937977"
"426","2500.0","3941092"
"427","400.0","3962207"
"428","2500.0","3986114"
"429","2500.0","3987993"
"430","2500.0","3988530"
"431","2500.0","3989927"
"432","2500.0","3990857"
"433","2500.0","3997902"
"434","0.0","4001491"
"435","2500.0","4003767"
"436","2500.0","4012020"
"437","0.0","4012955"
"438","2500.0","4015007"
"439","0.0","4015247"
"440","3600.0","4021436"
"441","2500.0","4025411"
"442","2500.0","4026889"
"443","2500.0","4032028"
"444","2500.0","4035146"
"445","2500.0","4036520"
"446","2500.0","4053591"
"447","2500.0","4054610"
"448","2500.0","4057472"
"449","0.0","4057947"
"450","2500.0","4065741"
"451","0.0","4066421"
"452","2500.0","4068521"
"453","400.0","4071713"
"454","0.0","4073709"
"455","500.0","4074738"
"456","2500.0","4078696"
"457","500.0","4080328"
"458","2500.0","4083801"
"459","0.0","4084088"
"460","2500.0","4084432"
"461","2500.0","4086094"
"462","2500.0","4089361"
"463","2500.0","4089843"
"464","2500.0","4090727"
"465","2500.0","4095829"
"466","2500.0","4096611"
"467","2500.0","4097766"
"468","0.0","4098380"
"469","2500.0","4101064"
"470","2500.0","4111907"
"471","2500.0","4113082"
"472","2500.0","4118645"
"473","500.0","4168646"
"474","400.0","4171007"
"475","2500.0","4180179"
"476","2500.0","4181591"
"477","2500.0","4183467"
"478","2500.0","4184634"
"479","500.0","4185883"
"480","400.0","4186870"
"481","2500.0","4201235"
"482","0.0","4201628"
"483","2500.0","4208740"
"484","0.0","4214554"
"485","2500.0","4226701"
"486","2500.0","4228255"
"487","2500.0","4231514"
"488","2500.0","4232690"
"489","0.0","4233182"
"490","2500.0","4234786"
"491","0.0","4235347"
"492","2500.0","4235992"
"493","0.0","4240242"
"494","2500.0","4248527"
"495","0.0","4248787"
"496","0.0","4249102"
"497","2500.0","4252605"
"498","2500.0","4254486"
"499","2500.0","4262067"
"500","2500.0","4266235"
