"episode","score","train_step"
"0","1400.0","751994"
"1","2400.0","801995"
"2","0.0","803533"
"3","0.0","803994"
"4","0.0","807689"
"5","2400.0","808848"
"6","2500.0","811776"
"7","1400.0","814123"
"8","0.0","814592"
"9","0.0","814959"
"10","2400.0","825802"
"11","2400.0","826982"
"12","400.0","827431"
"13","1400.0","828151"
"14","1400.0","829999"
"15","1500.0","832162"
"16","0.0","832299"
"17","400.0","833924"
"18","400.0","834940"
"19","400.0","835478"
"20","0.0","837841"
"21","1400.0","838322"
"22","2400.0","839703"
"23","2400.0","840644"
"24","2600.0","862139"
"25","100.0","862914"
"26","1400.0","864009"
"27","2400.0","864698"
"28","2500.0","866471"
"29","1400.0","867514"
"30","400.0","868713"
"31","1400.0","873508"
"32","2500.0","876972"
"33","2400.0","878567"
"34","2400.0","880881"
"35","1400.0","881867"
"36","1400.0","882332"
"37","2400.0","883041"
"38","2400.0","886198"
"39","1400.0","886680"
"40","2500.0","888414"
"41","1400.0","889325"
"42","0.0","889691"
"43","400.0","891100"
"44","100.0","891892"
"45","1400.0","893669"
"46","1500.0","895738"
"47","1400.0","899088"
"48","1400.0","899853"
"49","1400.0","900294"
"50","1400.0","901133"
"51","1500.0","910823"
"52","1400.0","911314"
"53","1400.0","913487"
"54","2600.0","919109"
"55","1400.0","920302"
"56","2500.0","921377"
"57","1400.0","922211"
"58","2400.0","923054"
"59","2400.0","924723"
"60","2400.0","925302"
"61","400.0","925785"
"62","1500.0","937395"
"63","1400.0","937930"
"64","2400.0","938692"
"65","2400.0","939537"
"66","400.0","939978"
"67","2400.0","941217"
"68","400.0","941455"
"69","1400.0","942066"
"70","1400.0","942396"
"71","1400.0","942811"
"72","1500.0","944548"
"73","1400.0","945092"
"74","1400.0","945650"
"75","1400.0","947584"
"76","2400.0","948544"
"77","1400.0","948864"
"78","2500.0","950471"
"79","1400.0","951481"
"80","2400.0","952235"
"81","1400.0","952628"
"82","1500.0","953865"
"83","1400.0","954183"
"84","1400.0","954598"
"85","1400.0","954989"
"86","400.0","955467"
"87","2400.0","956335"
"88","1400.0","957089"
"89","1400.0","958061"
"90","1400.0","958634"
"91","1400.0","959209"
"92","400.0","959489"
"93","1400.0","959806"
"94","1400.0","960351"
"95","1400.0","961043"
"96","1400.0","961542"
"97","1400.0","962031"
"98","1400.0","962598"
"99","1400.0","963115"
"100","2400.0","964046"
"101","1400.0","964462"
"102","1400.0","964871"
"103","1400.0","965345"
"104","2400.0","966649"
"105","1400.0","967101"
"106","2400.0","967977"
"107","1400.0","968319"
"108","1400.0","968738"
"109","1400.0","969155"
"110","1400.0","969741"
"111","5800.0","972276"
"112","1400.0","972733"
"113","1400.0","973151"
"114","1400.0","973987"
"115","1400.0","974449"
"116","2400.0","975434"
"117","2500.0","976663"
"118","2400.0","977837"
"119","2800.0","979372"
"120","1400.0","979843"
"121","1400.0","980339"
"122","2400.0","981405"
"123","1400.0","982067"
"124","1400.0","983004"
"125","1400.0","983803"
"126","2400.0","986453"
"127","2600.0","995712"
"128","1400.0","996299"
"129","2400.0","1001000"
"130","2400.0","1002681"
"131","1400.0","1003024"
"132","1400.0","1003415"
