"episode","score","train_step"
"0","0.0","750145"
"1","400.0","754754"
"2","400.0","756619"
"3","400.0","758718"
"4","0.0","760099"
"5","400.0","760852"
"6","1400.0","762064"
"7","1400.0","764027"
"8","0.0","766462"
"9","0.0","766666"
"10","0.0","766980"
"11","400.0","769367"
"12","0.0","770002"
"13","0.0","770174"
"14","0.0","770529"
"15","100.0","774391"
"16","400.0","777280"
"17","0.0","777878"
"18","400.0","783425"
"19","0.0","783985"
"20","400.0","784956"
"21","100.0","785444"
"22","0.0","785924"
"23","0.0","786415"
"24","400.0","787478"
"25","1400.0","788121"
"26","1400.0","788447"
"27","100.0","788845"
"28","1400.0","791297"
"29","100.0","791679"
"30","400.0","792186"
"31","0.0","792485"
"32","100.0","799125"
"33","400.0","800201"
"34","0.0","800908"
"35","0.0","801311"
"36","0.0","801593"
"37","1400.0","802655"
"38","1400.0","803869"
"39","1400.0","804732"
"40","2400.0","805245"
"41","0.0","805572"
"42","2400.0","808121"
"43","0.0","808304"
"44","100.0","808574"
"45","0.0","808791"
"46","100.0","808973"
"47","1400.0","809360"
"48","0.0","809840"
"49","0.0","810169"
"50","400.0","810895"
"51","1400.0","811258"
"52","400.0","811594"
"53","0.0","811835"
"54","1400.0","812319"
"55","0.0","812488"
"56","0.0","814131"
"57","1400.0","822484"
"58","400.0","822701"
"59","400.0","822869"
"60","400.0","823152"
"61","1400.0","823377"
"62","100.0","824078"
"63","100.0","824238"
"64","1400.0","824496"
"65","2600.0","830377"
"66","0.0","831433"
"67","0.0","831825"
"68","1400.0","832655"
"69","0.0","832768"
"70","1400.0","833664"
"71","0.0","833829"
"72","1400.0","834145"
"73","1400.0","834386"
"74","0.0","834549"
"75","100.0","834768"
"76","2400.0","838097"
"77","400.0","838817"
"78","400.0","839107"
"79","1400.0","839985"
"80","1400.0","840302"
"81","400.0","840514"
"82","1400.0","840824"
"83","400.0","841055"
"84","400.0","841489"
"85","1400.0","841720"
"86","400.0","842012"
"87","400.0","842402"
"88","400.0","843366"
"89","1400.0","843747"
"90","2400.0","848322"
"91","2400.0","849487"
"92","1400.0","849778"
"93","1400.0","850032"
"94","400.0","850241"
"95","400.0","850678"
"96","400.0","850938"
"97","400.0","851130"
"98","400.0","851342"
"99","100.0","851502"
"100","1400.0","851669"
"101","400.0","851867"
"102","1400.0","852135"
"103","400.0","852553"
"104","1400.0","852967"
"105","2400.0","857289"
"106","1400.0","857585"
"107","400.0","857778"
"108","2400.0","864358"
"109","400.0","864576"
"110","1500.0","866538"
"111","400.0","866701"
"112","2400.0","867435"
"113","2400.0","868151"
"114","1400.0","868350"
"115","1400.0","868577"
"116","400.0","868843"
"117","2600.0","871276"
"118","400.0","871587"
"119","1400.0","871824"
"120","1400.0","872096"
"121","400.0","872321"
"122","1400.0","872631"
"123","1400.0","873854"
"124","1400.0","874213"
"125","1400.0","874833"
"126","1400.0","875039"
"127","400.0","876265"
"128","400.0","876390"
"129","1400.0","876585"
"130","400.0","876792"
"131","1400.0","880395"
"132","1400.0","880658"
"133","400.0","881273"
"134","100.0","881367"
"135","1400.0","881606"
"136","2600.0","917715"
"137","2400.0","919936"
"138","1500.0","925970"
"139","1400.0","926202"
"140","1400.0","926438"
"141","1400.0","926652"
"142","1400.0","926985"
"143","400.0","932611"
"144","1400.0","932940"
"145","2600.0","940325"
"146","1400.0","940542"
"147","2600.0","942289"
"148","0.0","942388"
"149","1400.0","942603"
"150","400.0","942792"
"151","1400.0","942983"
"152","400.0","943274"
"153","1400.0","943441"
"154","400.0","943588"
"155","1400.0","943787"
"156","1400.0","944016"
"157","1400.0","944283"
"158","1400.0","944545"
"159","1400.0","944748"
"160","1400.0","944939"
"161","2400.0","945296"
