"episode","score","train_step"
"0","2400.0","800002"
"1","2400.0","802424"
"2","1400.0","803680"
"3","1400.0","804521"
"4","400.0","805126"
"5","1500.0","809254"
"6","1400.0","810094"
"7","400.0","811176"
"8","1400.0","812404"
"9","1400.0","818619"
"10","1400.0","819619"
"11","2400.0","820647"
"12","1400.0","821512"
"13","1400.0","822965"
"14","1400.0","823673"
"15","400.0","825856"
"16","1400.0","833022"
"17","1400.0","833853"
"18","1400.0","836310"
"19","1400.0","838013"
"20","2400.0","840450"
"21","2400.0","843619"
"22","1400.0","853417"
"23","1400.0","856485"
"24","1400.0","857434"
"25","1400.0","858832"
"26","1400.0","859988"
"27","0.0","860797"
"28","2600.0","910798"
"29","1400.0","911568"
"30","1400.0","913036"
"31","400.0","921823"
"32","2500.0","926535"
"33","400.0","927118"
"34","1400.0","928476"
"35","1400.0","929216"
"36","1400.0","930215"
"37","1400.0","931483"
"38","1400.0","934978"
"39","1400.0","936712"
"40","1400.0","939248"
"41","1400.0","940375"
"42","1400.0","941401"
"43","1400.0","942992"
"44","1400.0","944485"
"45","400.0","946062"
"46","1400.0","946549"
"47","2400.0","947480"
"48","1400.0","948258"
"49","400.0","951817"
"50","1400.0","965239"
"51","1400.0","966183"
"52","1500.0","972339"
"53","5800.0","976605"
"54","1400.0","978034"
"55","1400.0","978715"
"56","1400.0","979295"
"57","1400.0","982391"
"58","1400.0","983518"
"59","1500.0","985928"
"60","2400.0","999465"
"61","2600.0","1014349"
"62","1400.0","1015105"
"63","1400.0","1017625"
"64","400.0","1018336"
"65","1400.0","1019447"
"66","1400.0","1020318"
"67","1400.0","1020889"
"68","1400.0","1021796"
"69","1400.0","1022446"
"70","2600.0","1037270"
"71","1400.0","1038879"
"72","1400.0","1039649"
"73","400.0","1040104"
"74","1400.0","1045714"
"75","2400.0","1052950"
"76","1400.0","1054191"
"77","1400.0","1056025"
"78","2400.0","1063200"
"79","2400.0","1076321"
"80","1400.0","1077620"
"81","2800.0","1080865"
"82","1400.0","1082856"
"83","1400.0","1084115"
"84","1400.0","1085474"
"85","1500.0","1096432"
"86","2400.0","1100561"
"87","1400.0","1101444"
"88","2400.0","1125838"
"89","400.0","1126309"
"90","2400.0","1127143"
"91","2400.0","1153584"
"92","1500.0","1156112"
"93","1400.0","1156661"
"94","1400.0","1157051"
"95","1400.0","1157438"
"96","1400.0","1161599"
"97","400.0","1162598"
"98","2500.0","1166831"
"99","1400.0","1167286"
"100","2400.0","1179610"
"101","1400.0","1184393"
"102","2400.0","1234394"
"103","1400.0","1234861"
"104","1400.0","1235369"
"105","1400.0","1236512"
"106","1400.0","1237508"
"107","400.0","1237793"
"108","2600.0","1258530"
"109","1400.0","1259660"
"110","1400.0","1260843"
"111","2400.0","1261615"
"112","1400.0","1262143"
"113","1400.0","1262750"
"114","1400.0","1270352"
"115","400.0","1270807"
"116","1400.0","1272364"
"117","2500.0","1282752"
"118","400.0","1283481"
"119","2600.0","1292448"
"120","3600.0","1296161"
"121","1400.0","1297570"
"122","1400.0","1298581"
"123","1400.0","1299467"
"124","1400.0","1300172"
"125","2400.0","1300915"
"126","2600.0","1306972"
"127","1400.0","1307903"
"128","2400.0","1310339"
"129","2400.0","1311684"
"130","2500.0","1313229"
"131","2400.0","1320444"
"132","2400.0","1321565"
"133","2400.0","1371566"
"134","1400.0","1372757"
"135","1400.0","1373244"
"136","1400.0","1374052"
"137","2800.0","1375762"
"138","1400.0","1376345"
"139","1400.0","1376864"
"140","1400.0","1377697"
"141","400.0","1380361"
"142","2400.0","1398730"
"143","1400.0","1399386"
"144","2400.0","1401595"
"145","2400.0","1403612"
"146","1400.0","1404285"
"147","1400.0","1406906"
"148","1400.0","1407387"
"149","1400.0","1407796"
"150","1400.0","1409400"
"151","1400.0","1410057"
"152","1400.0","1410827"
"153","2600.0","1431404"
"154","1400.0","1432273"
"155","1400.0","1432707"
"156","1400.0","1433212"
"157","2400.0","1433981"
"158","1400.0","1434575"
"159","2600.0","1448121"
"160","1400.0","1448749"
"161","2400.0","1449553"
"162","5800.0","1452077"
"163","1500.0","1457536"
"164","1400.0","1459943"
"165","1400.0","1460558"
"166","7800.0","1465168"
"167","2600.0","1471185"
"168","1400.0","1471577"
"169","1400.0","1471990"
"170","2400.0","1472791"
"171","1400.0","1473473"
"172","1400.0","1473943"
"173","1400.0","1474558"
"174","2400.0","1475872"
"175","1400.0","1477185"
"176","1400.0","1478053"
"177","1400.0","1478630"
"178","1400.0","1479055"
"179","1400.0","1479546"
"180","1400.0","1481305"
"181","1400.0","1481913"
"182","2600.0","1489850"
"183","100.0","1490601"
"184","2400.0","1491178"
"185","1400.0","1491973"
"186","1400.0","1492666"
"187","1400.0","1493413"
"188","5800.0","1498384"
"189","2400.0","1500312"
"190","1400.0","1500779"
"191","1400.0","1501362"
"192","1400.0","1501900"
"193","1400.0","1502419"
"194","1400.0","1503221"
"195","1400.0","1503663"
"196","1400.0","1504517"
"197","1400.0","1505202"
"198","1400.0","1506760"
"199","1400.0","1507501"
"200","1400.0","1508078"
"201","1400.0","1508531"
"202","2400.0","1509303"
"203","1400.0","1510877"
"204","1400.0","1511595"
"205","1400.0","1512268"
"206","1400.0","1512883"
"207","1400.0","1513549"
"208","1400.0","1514043"
"209","1400.0","1515870"
"210","1400.0","1516351"
"211","1400.0","1516984"
"212","1400.0","1519167"
"213","1400.0","1520817"
"214","1400.0","1521283"
"215","2400.0","1522884"
"216","1400.0","1523529"
"217","2400.0","1524460"
"218","1400.0","1525683"
"219","2400.0","1527099"
"220","2400.0","1528764"
"221","2400.0","1529926"
"222","2800.0","1532843"
"223","1400.0","1533294"
"224","2400.0","1540655"
"225","2400.0","1544112"
"226","2400.0","1547889"
"227","400.0","1548283"
"228","2400.0","1549859"
"229","1400.0","1550314"
"230","1400.0","1551033"
"231","1400.0","1551808"
"232","2400.0","1556081"
"233","1400.0","1557916"
"234","1400.0","1558717"
"235","2400.0","1559454"
"236","1400.0","1560069"
"237","2400.0","1563115"
"238","2400.0","1565548"
"239","1400.0","1566202"
"240","0.0","1566684"
"241","1400.0","1567649"
"242","1400.0","1568412"
"243","2400.0","1571397"
"244","2400.0","1573289"
"245","1400.0","1575168"
"246","1400.0","1576167"
"247","2400.0","1582088"
"248","2400.0","1584907"
"249","1400.0","1585887"
"250","2800.0","1587527"
"251","1400.0","1588302"
"252","2400.0","1589199"
"253","1400.0","1589814"
"254","2400.0","1590648"
"255","1400.0","1591144"
"256","1400.0","1591570"
"257","2400.0","1596333"
"258","1400.0","1598101"
"259","1400.0","1599005"
"260","2600.0","1601190"
"261","1400.0","1601976"
"262","400.0","1602399"
"263","1400.0","1603267"
"264","1400.0","1603970"
"265","1400.0","1605140"
"266","1400.0","1605723"
"267","1400.0","1606274"
"268","2400.0","1607016"
"269","2400.0","1608724"
"270","2400.0","1609365"
"271","1400.0","1609899"
"272","1400.0","1610354"
"273","2400.0","1611316"
"274","1500.0","1661317"
"275","2400.0","1662483"
"276","2400.0","1663764"
"277","1400.0","1664283"
"278","1400.0","1664715"
"279","1400.0","1665635"
"280","2400.0","1666308"
"281","1400.0","1666828"
"282","1400.0","1667462"
"283","1400.0","1667935"
"284","100.0","1668697"
"285","1400.0","1669172"
"286","1400.0","1669614"
"287","1400.0","1670235"
"288","1400.0","1670705"
"289","2400.0","1672082"
"290","1400.0","1672665"
"291","1400.0","1673229"
"292","1400.0","1673781"
"293","1400.0","1674329"
"294","5800.0","1676224"
"295","1400.0","1676807"
"296","1400.0","1677216"
"297","2400.0","1683329"
"298","1400.0","1684296"
"299","2400.0","1686409"
"300","2400.0","1687370"
"301","1400.0","1688096"
"302","1400.0","1688683"
"303","2400.0","1690161"
"304","1400.0","1691488"
"305","2400.0","1692929"
"306","2400.0","1693570"
"307","1400.0","1695277"
"308","6000.0","1699022"
"309","2600.0","1707472"
"310","2400.0","1709169"
"311","1400.0","1709904"
"312","2400.0","1711953"
"313","2400.0","1713280"
"314","2400.0","1715393"
"315","2600.0","1733922"
"316","2400.0","1734531"
"317","1400.0","1735051"
"318","1400.0","1735762"
"319","2400.0","1737400"
"320","1400.0","1738791"
"321","2400.0","1742056"
"322","1400.0","1743862"
"323","1400.0","1744546"
"324","2400.0","1745222"
"325","1400.0","1746171"
"326","1400.0","1749608"
"327","1400.0","1750444"
"328","2600.0","1764749"
