"episode","score","train_step"
"0","400.0","501055"
"1","600.0","502482"
"2","600.0","504189"
"3","400.0","504588"
"4","100.0","508753"
"5","3500.0","531848"
"6","500.0","542292"
"7","400.0","543765"
"8","500.0","544911"
"9","400.0","547480"
"10","500.0","574750"
"11","400.0","575399"
"12","500.0","576231"
"13","400.0","576844"
"14","400.0","577539"
"15","1400.0","581126"
"16","500.0","583741"
"17","500.0","585703"
"18","500.0","586745"
"19","400.0","588184"
"20","400.0","588872"
"21","500.0","596133"
"22","3600.0","605030"
"23","600.0","608090"
"24","500.0","608678"
"25","3600.0","611229"
"26","600.0","654323"
"27","400.0","654749"
"28","500.0","704750"
"29","1400.0","707151"
"30","500.0","757152"
"31","400.0","757545"
"32","600.0","759013"
"33","400.0","759472"
"34","400.0","760645"
"35","400.0","760927"
"36","500.0","778317"
"37","600.0","828318"
"38","400.0","829257"
"39","1500.0","839312"
"40","1500.0","841561"
"41","400.0","843011"
"42","500.0","893012"
"43","500.0","943013"
"44","400.0","948771"
"45","400.0","949914"
"46","600.0","999915"
"47","500.0","1001980"
"48","400.0","1002825"
"49","400.0","1003156"
"50","400.0","1003976"
"51","400.0","1004523"
"52","2500.0","1041678"
"53","2500.0","1063393"
"54","400.0","1063837"
"55","500.0","1065696"
"56","400.0","1067416"
"57","400.0","1067907"
"58","500.0","1111813"
"59","400.0","1115377"
"60","400.0","1116573"
"61","400.0","1117459"
"62","400.0","1118028"
"63","500.0","1168029"
"64","500.0","1177829"
"65","400.0","1178782"
"66","400.0","1180121"
"67","400.0","1180776"
"68","400.0","1181119"
"69","500.0","1226725"
"70","400.0","1227143"
"71","400.0","1228228"
"72","400.0","1229086"
"73","400.0","1230134"
"74","500.0","1232568"
"75","0.0","1237589"
"76","500.0","1238644"
"77","400.0","1243708"
"78","600.0","1269256"
"79","400.0","1269805"
"80","400.0","1277758"
"81","400.0","1278732"
"82","500.0","1279276"
"83","1500.0","1285433"
"84","600.0","1286540"
"85","500.0","1336541"
"86","500.0","1346716"
"87","500.0","1377587"
"88","400.0","1378227"
"89","400.0","1378702"
"90","400.0","1379499"
"91","400.0","1380689"
"92","500.0","1381598"
"93","500.0","1429373"
"94","2500.0","1433636"
"95","400.0","1436566"
"96","400.0","1438693"
